Day,Month,Year,Region,Zone,Sales,Calender_Year
26,5,2018-19,Sukkur,Larkana,588,2019
16,5,2018-19,Sukkur,Larkana,305.76,2019
13,5,2018-19,Sukkur,Larkana,470.4,2019
8,5,2018-19,Sukkur,Larkana,176.4,2019
30,5,2018-19,Sukkur,Larkana,117.6,2019
16,5,2018-19,Sukkur,Larkana,117.6,2019
6,5,2018-19,Sukkur,Larkana,223.44,2019
6,5,2018-19,Sukkur,Larkana,364.56,2019
26,5,2018-19,Sukkur,Larkana,176.4,2019
10,5,2018-19,Sukkur,Larkana,964.32,2019
10,5,2018-19,Sukkur,Larkana,211.68,2019
22,5,2018-19,Sukkur,Sukkur,588,2019
20,5,2018-19,Sukkur,Sukkur,682.08,2019
28,5,2018-19,Sukkur,Sukkur,470.4,2019
14,5,2018-19,Sukkur,Sukkur,470.4,2019
26,5,2018-19,Sukkur,Sukkur,1176,2019
26,5,2018-19,Sukkur,Ghotki,235.2,2019
14,5,2018-19,Sukkur,Ghotki,235.2,2019
20,5,2018-19,Sukkur,Ghotki,352.8,2019
13,5,2018-19,Sukkur,Sukkur,105.84,2019
13,5,2018-19,Sukkur,Sukkur,129.36,2019
26,5,2018-19,Sukkur,Sukkur,1176,2019
13,5,2018-19,Karachi,Zone A-Khi,470.4,2019
24,5,2018-19,Karachi,Zone A-Khi,341.04,2019
24,5,2018-19,Karachi,Zone A-Khi,47.04,2019
29,5,2018-19,Karachi,Zone A-Khi,352.8,2019
27,5,2018-19,Sukkur,Sukkur,1458.24,2019
22,5,2018-19,Sukkur,Sukkur,588,2019
9,5,2018-19,Sukkur,Sukkur,705.6,2019
29,5,2018-19,Sukkur,Sukkur,411.6,2019
29,5,2018-19,Sukkur,Sukkur,235.2,2019
13,5,2018-19,Sukkur,Sukkur,776.16,2019
14,5,2018-19,Sukkur,Sukkur,1470,2019
23,5,2018-19,Sukkur,Sukkur,446.88,2019
23,5,2018-19,Sukkur,Sukkur,423.36,2019
31,5,2018-19,Sukkur,Sukkur,305.76,2019
13,5,2018-19,Sukkur,Larkana,282.24,2019
21,5,2018-19,Karachi,Zone A-Khi,352.8,2019
13,5,2018-19,Karachi,Zone A-Khi,294,2019
25,5,2018-19,Karachi,Zone A-Khi,11.76,2019
25,5,2018-19,Karachi,Zone A-Khi,576.24,2019
10,5,2018-19,Karachi,Zone A-Khi,294,2019
25,5,2018-19,Karachi,Zone A-Khi,588,2019
6,5,2018-19,Karachi,Zone A-Khi,235.2,2019
14,5,2018-19,Karachi,Zone A-Khi,235.2,2019
28,5,2018-19,Karachi,Zone A-Khi,117.6,2019
17,5,2018-19,Karachi,Zone A-Khi,176.4,2019
17,5,2018-19,Karachi,Zone A-Khi,411.6,2019
9,5,2018-19,Karachi,Zone A-Khi,588,2019
20,5,2018-19,Karachi,Zone A-Khi,964.32,2019
29,5,2018-19,Karachi,Zone A-Khi,117.6,2019
6,5,2018-19,Sukkur,Sukkur,117.6,2019
23,5,2018-19,Sukkur,Sukkur,117.6,2019
14,5,2018-19,Sukkur,Sukkur,176.4,2019
16,5,2018-19,Karachi,Zone B-Khi,47.04,2019
16,5,2018-19,Karachi,Zone B-Khi,70.56,2019
7,5,2018-19,Karachi,Zone B-Khi,176.4,2019
16,5,2018-19,Hyderabad,Badin,352.8,2019
23,5,2018-19,Hyderabad,Badin,82.32,2019
26,5,2018-19,Hyderabad,Badin,235.2,2019
26,5,2018-19,Hyderabad,Badin,176.4,2019
20,5,2018-19,Hyderabad,Badin,423.36,2019
23,5,2018-19,Hyderabad,Badin,58.8,2019
22,5,2018-19,Hyderabad,Badin,152.88,2019
13,5,2018-19,Hyderabad,Badin,329.28,2019
9,5,2018-19,Hyderabad,Badin,176.4,2019
9,5,2018-19,Hyderabad,Badin,117.6,2019
13,5,2018-19,Sukkur,Larkana,235.2,2019
16,5,2018-19,Sukkur,Nawab Shah,294,2019
10,5,2018-19,Sukkur,Nawab Shah,164.64,2019
23,5,2018-19,Sukkur,Nawab Shah,352.8,2019
8,5,2018-19,Sukkur,Nawab Shah,1176,2019
21,5,2018-19,Sukkur,Nawab Shah,1176,2019
6,5,2018-19,Sukkur,Nawab Shah,1176,2019
13,5,2018-19,Sukkur,Nawab Shah,588,2019
30,5,2018-19,Sukkur,Nawab Shah,517.44,2019
17,5,2018-19,Sukkur,Nawab Shah,1411.2,2019
15,5,2018-19,Sukkur,Nawab Shah,705.6,2019
15,5,2018-19,Sukkur,Nawab Shah,352.8,2019
29,5,2018-19,Sukkur,Nawab Shah,305.76,2019
13,5,2018-19,Karachi,Zone C-Khi,117.6,2019
22,5,2018-19,Karachi,Zone C-Khi,58.8,2019
7,5,2018-19,Karachi,Zone C-Khi,235.2,2019
21,5,2018-19,Karachi,Zone C-Khi,117.6,2019
30,5,2018-19,Karachi,Zone C-Khi,117.6,2019
15,5,2018-19,Karachi,Zone C-Khi,35.28,2019
15,5,2018-19,Karachi,Zone C-Khi,82.32,2019
31,5,2018-19,Karachi,Zone C-Khi,117.6,2019
28,5,2018-19,Karachi,Zone C-Khi,58.8,2019
15,5,2018-19,Hyderabad,Badin,529.2,2019
22,5,2018-19,Hyderabad,Badin,117.6,2019
22,5,2018-19,Hyderabad,Badin,235.2,2019
26,5,2018-19,Hyderabad,Badin,588,2019
24,5,2018-19,Hyderabad,Badin,235.2,2019
28,5,2018-19,Hyderabad,Badin,588,2019
31,5,2018-19,Hyderabad,Badin,94.08,2019
31,5,2018-19,Hyderabad,Badin,470.4,2019
10,5,2018-19,Sukkur,Larkana,141.12,2019
30,5,2018-19,Sukkur,Larkana,58.8,2019
26,5,2018-19,Sukkur,Larkana,176.4,2019
21,5,2018-19,Sukkur,Larkana,176.4,2019
28,5,2018-19,Hyderabad,Tharparkar,611.52,2019
13,5,2018-19,Hyderabad,Tharparkar,376.32,2019
20,5,2018-19,Hyderabad,Tharparkar,305.76,2019
6,5,2018-19,Hyderabad,Tharparkar,611.52,2019
13,5,2018-19,Hyderabad,Tharparkar,188.16,2019
23,5,2018-19,Hyderabad,Tharparkar,105.84,2019
9,5,2018-19,Hyderabad,Tharparkar,188.16,2019
24,5,2018-19,Karachi,Zone D-Khi,58.8,2019
10,5,2018-19,Karachi,Zone D-Khi,117.6,2019
16,5,2018-19,Karachi,Zone D-Khi,117.6,2019
27,5,2018-19,Karachi,Zone D-Khi,164.64,2019
10,5,2018-19,Karachi,Zone D-Khi,58.8,2019
14,5,2018-19,Karachi,Zone D-Khi,117.6,2019
31,5,2018-19,Karachi,Zone D-Khi,23.52,2019
27,5,2018-19,Hyderabad,Shahdadpur,411.6,2019
27,5,2018-19,Hyderabad,Shahdadpur,635.04,2019
27,5,2018-19,Hyderabad,Shahdadpur,3292.8,2019
27,5,2018-19,Hyderabad,Shahdadpur,70.56,2019
27,5,2018-19,Hyderabad,Shahdadpur,294,2019
24,5,2018-19,Hyderabad,Shahdadpur,1058.4,2019
16,5,2018-19,Hyderabad,Shahdadpur,893.76,2019
30,5,2018-19,Hyderabad,Shahdadpur,552.72,2019
30,5,2018-19,Hyderabad,Shahdadpur,858.48,2019
28,5,2018-19,Hyderabad,Shahdadpur,1176,2019
23,5,2018-19,Hyderabad,Shahdadpur,1176,2019
10,5,2018-19,Sukkur,Nawab Shah,117.6,2019
16,5,2018-19,Sukkur,Nawab Shah,317.52,2019
23,5,2018-19,Sukkur,Nawab Shah,588,2019
26,5,2018-19,Sukkur,Nawab Shah,352.8,2019
17,5,2018-19,Sukkur,Sukkur,235.2,2019
10,5,2018-19,Sukkur,Sukkur,294,2019
21,5,2018-19,Sukkur,Sukkur,176.4,2019
29,5,2018-19,Sukkur,Sukkur,176.4,2019
14,5,2018-19,Sukkur,Sukkur,294,2019
24,5,2018-19,Sukkur,Sukkur,176.4,2019
9,5,2018-19,Hyderabad,Shahdadpur,58.8,2019
9,5,2018-19,Hyderabad,Shahdadpur,70.56,2019
9,5,2018-19,Hyderabad,Shahdadpur,141.12,2019
9,5,2018-19,Hyderabad,Shahdadpur,82.32,2019
30,5,2018-19,Hyderabad,Shahdadpur,352.8,2019
17,5,2018-19,Hyderabad,Shahdadpur,399.84,2019
29,5,2018-19,Hyderabad,Shahdadpur,940.8,2019
23,5,2018-19,Hyderabad,Shahdadpur,1234.8,2019
23,5,2018-19,Hyderabad,Shahdadpur,58.8,2019
23,5,2018-19,Hyderabad,Shahdadpur,129.36,2019
14,5,2018-19,Hyderabad,Shahdadpur,352.8,2019
30,5,2018-19,Hyderabad,Shahdadpur,940.8,2019
24,5,2018-19,Karachi,Karachi East,552.72,2019
24,5,2018-19,Karachi,Karachi East,658.56,2019
24,5,2018-19,Karachi,Karachi East,1105.44,2019
21,5,2018-19,Karachi,Karachi East,258.72,2019
21,5,2018-19,Karachi,Karachi East,1975.68,2019
10,5,2018-19,Karachi,Karachi East,341.04,2019
10,5,2018-19,Karachi,Karachi East,329.28,2019
10,5,2018-19,Karachi,Karachi East,82.32,2019
27,5,2018-19,Sukkur,Nawab Shah,470.4,2019
27,5,2018-19,Sukkur,Nawab Shah,705.6,2019
22,5,2018-19,Sukkur,Nawab Shah,235.2,2019
22,5,2018-19,Sukkur,Nawab Shah,58.8,2019
13,5,2018-19,Sukkur,Nawab Shah,470.4,2019
17,5,2018-19,Sukkur,Jacobabad,94.08,2019
21,5,2018-19,Sukkur,Sukkur,235.2,2019
24,5,2018-19,Sukkur,Sukkur,199.92,2019
14,5,2018-19,Sukkur,Sukkur,235.2,2019
28,5,2018-19,Sukkur,Sukkur,470.4,2019
17,5,2018-19,Sukkur,Nawab Shah,164.64,2019
29,5,2018-19,Sukkur,Nawab Shah,117.6,2019
23,5,2018-19,Sukkur,Nawab Shah,176.4,2019
26,5,2018-19,Sukkur,Nawab Shah,117.6,2019
8,5,2018-19,Sukkur,Nawab Shah,235.2,2019
13,5,2018-19,Sukkur,Nawab Shah,235.2,2019
15,5,2018-19,Hyderabad,Tharparkar,176.4,2019
23,5,2018-19,Hyderabad,Tharparkar,470.4,2019
23,5,2018-19,Hyderabad,Tharparkar,352.8,2019
30,5,2018-19,Hyderabad,Tharparkar,470.4,2019
29,5,2018-19,Sukkur,Nawab Shah,529.2,2019
26,5,2018-19,Sukkur,Nawab Shah,705.6,2019
20,5,2018-19,Sukkur,Nawab Shah,176.4,2019
24,5,2018-19,Sukkur,Nawab Shah,940.8,2019
14,5,2018-19,Sukkur,Nawab Shah,470.4,2019
13,5,2018-19,Sukkur,Nawab Shah,223.44,2019
13,5,2018-19,Sukkur,Nawab Shah,129.36,2019
9,5,2018-19,Sukkur,Jacobabad,258.72,2019
8,5,2018-19,Karachi,Zone D-Khi,23.52,2019
15,5,2018-19,Karachi,Zone D-Khi,11.76,2019
15,5,2018-19,Sukkur,Jacobabad,411.6,2019
10,5,2018-19,Sukkur,Jacobabad,435.12,2019
26,5,2018-19,Sukkur,Jacobabad,388.08,2019
22,5,2018-19,Sukkur,Jacobabad,294,2019
24,5,2018-19,Sukkur,Jacobabad,411.6,2019
6,5,2018-19,Sukkur,Jacobabad,235.2,2019
29,5,2018-19,Sukkur,Jacobabad,235.2,2019
3,5,2018-19,Sukkur,Jacobabad,176.4,2019
9,5,2018-19,Sukkur,Jacobabad,117.6,2019
9,5,2018-19,Sukkur,Jacobabad,458.64,2019
24,5,2018-19,Sukkur,Jacobabad,294,2019
8,5,2018-19,Sukkur,Larkana,117.6,2019
15,5,2018-19,Sukkur,Larkana,235.2,2019
27,5,2018-19,Sukkur,Larkana,235.2,2019
29,5,2018-19,Sukkur,Larkana,352.8,2019
13,5,2018-19,Sukkur,Ghotki,58.8,2019
16,5,2018-19,Hyderabad,Tharparkar,117.6,2019
16,5,2018-19,Sukkur,Nawab Shah,1411.2,2019
10,5,2018-19,Sukkur,Nawab Shah,846.72,2019
9,5,2018-19,Sukkur,Nawab Shah,246.96,2019
9,5,2018-19,Sukkur,Nawab Shah,1481.76,2019
9,5,2018-19,Sukkur,Nawab Shah,11.76,2019
7,5,2018-19,Sukkur,Nawab Shah,1058.4,2019
22,5,2018-19,Sukkur,Nawab Shah,1764,2019
27,5,2018-19,Sukkur,Nawab Shah,3398.64,2019
27,5,2018-19,Sukkur,Nawab Shah,1705.2,2019
27,5,2018-19,Sukkur,Nawab Shah,999.6,2019
27,5,2018-19,Sukkur,Nawab Shah,823.2,2019
26,5,2018-19,Sukkur,Nawab Shah,129.36,2019
14,5,2018-19,Sukkur,Nawab Shah,646.8,2019
14,5,2018-19,Sukkur,Nawab Shah,882,2019
20,5,2018-19,Sukkur,Nawab Shah,1176,2019
30,5,2018-19,Sukkur,Nawab Shah,352.8,2019
31,5,2018-19,Sukkur,Nawab Shah,294,2019
31,5,2018-19,Hyderabad,Badin,58.8,2019
17,5,2018-19,Hyderabad,Badin,141.12,2019
28,5,2018-19,Hyderabad,Badin,199.92,2019
28,5,2018-19,Hyderabad,Badin,152.88,2019
26,5,2018-19,Sukkur,Larkana,588,2019
20,5,2018-19,Hyderabad,Tharparkar,576.24,2019
31,5,2018-19,Hyderabad,Tharparkar,588,2019
28,5,2018-19,Hyderabad,Tharparkar,588,2019
22,5,2018-19,Hyderabad,Tharparkar,235.2,2019
27,5,2018-19,Hyderabad,Tharparkar,1176,2019
25,5,2018-19,Multan,Multan,23.52,2019
28,5,2018-19,Multan,Multan,23.52,2019
27,5,2018-19,Multan,Multan,23.52,2019
20,5,2018-19,Multan,Multan,23.52,2019
29,5,2018-19,Multan,Multan,58.8,2019
16,5,2018-19,Multan,Multan,23.52,2019
21,5,2018-19,Multan,Multan,23.52,2019
30,5,2018-19,Multan,Multan,23.52,2019
14,5,2018-19,Multan,Multan,11.76,2019
14,5,2018-19,Multan,Multan,23.52,2019
15,5,2018-19,Karachi,Karachi East,1058.4,2019
21,5,2018-19,Karachi,Karachi East,729.12,2019
21,5,2018-19,Karachi,Karachi East,987.84,2019
21,5,2018-19,Karachi,Karachi East,1352.4,2019
13,5,2018-19,Karachi,Karachi East,152.88,2019
13,5,2018-19,Karachi,Karachi East,658.56,2019
13,5,2018-19,Karachi,Karachi East,164.64,2019
27,5,2018-19,Karachi,Karachi East,388.08,2019
27,5,2018-19,Karachi,Karachi East,2034.48,2019
31,5,2018-19,Karachi,Karachi East,517.44,2019
31,5,2018-19,Karachi,Karachi East,576.24,2019
20,5,2018-19,Karachi,Zone A-Khi,176.4,2019
13,5,2018-19,Karachi,Zone A-Khi,199.92,2019
28,5,2018-19,Karachi,Zone A-Khi,235.2,2019
22,5,2018-19,Hyderabad,Badin,235.2,2019
26,5,2018-19,Hyderabad,Badin,1176,2019
29,5,2018-19,Hyderabad,Badin,588,2019
28,5,2018-19,Hyderabad,Mirpur Khas,58.8,2019
22,5,2018-19,Hyderabad,Tharparkar,117.6,2019
29,5,2018-19,Hyderabad,Tharparkar,588,2019
29,5,2018-19,Hyderabad,Tharparkar,588,2019
26,5,2018-19,Hyderabad,Tharparkar,176.4,2019
26,5,2018-19,Hyderabad,Tharparkar,235.2,2019
26,5,2018-19,Hyderabad,Badin,235.2,2019
15,5,2018-19,Hyderabad,Badin,176.4,2019
28,5,2018-19,Hyderabad,Badin,352.8,2019
31,5,2018-19,Hyderabad,Badin,117.6,2019
24,5,2018-19,Hyderabad,Badin,117.6,2019
22,5,2018-19,Hyderabad,Badin,235.2,2019
29,5,2018-19,Hyderabad,Badin,588,2019
26,5,2018-19,Hyderabad,Badin,1176,2019
12,6,2018-19,Hyderabad,Mirpur Khas,82.32,2019
12,6,2018-19,Hyderabad,Mirpur Khas,35.28,2019
21,6,2018-19,Sukkur,Jacobabad,294,2019
10,6,2018-19,Sukkur,Jacobabad,129.36,2019
12,6,2018-19,Sukkur,Jacobabad,294,2019
21,6,2018-19,Sukkur,Nawab Shah,1999.2,2019
27,6,2018-19,Sukkur,Nawab Shah,235.2,2019
11,6,2018-19,Sukkur,Nawab Shah,1411.2,2019
19,6,2018-19,Sukkur,Nawab Shah,893.76,2019
19,6,2018-19,Sukkur,Nawab Shah,164.64,2019
20,6,2018-19,Sukkur,Nawab Shah,940.8,2019
3,6,2018-19,Sukkur,Jacobabad,435.12,2019
3,6,2018-19,Sukkur,Jacobabad,94.08,2019
13,6,2018-19,Sukkur,Jacobabad,294,2019
11,6,2018-19,Hyderabad,Mirpur Khas,117.6,2019
25,6,2018-19,Hyderabad,Shahdadpur,1058.4,2019
20,6,2018-19,Hyderabad,Shahdadpur,705.6,2019
18,6,2018-19,Hyderabad,Shahdadpur,1176,2019
14,6,2018-19,Hyderabad,Shahdadpur,999.6,2019
10,6,2018-19,Sukkur,Nawab Shah,58.8,2019
10,6,2018-19,Sukkur,Nawab Shah,223.44,2019
21,6,2018-19,Sukkur,Nawab Shah,823.2,2019
17,6,2018-19,Sukkur,Nawab Shah,470.4,2019
14,6,2018-19,Hyderabad,Hyderabad,352.8,2019
20,6,2018-19,Hyderabad,Hyderabad,588,2019
17,6,2018-19,Hyderabad,Hyderabad,588,2019
24,6,2018-19,Hyderabad,Hyderabad,352.8,2019
11,6,2018-19,Hyderabad,Hyderabad,235.2,2019
11,6,2018-19,Hyderabad,Hyderabad,235.2,2019
14,6,2018-19,Hyderabad,Mirpur Khas,58.8,2019
11,6,2018-19,Sukkur,Larkana,176.4,2019
19,6,2018-19,Sukkur,Larkana,305.76,2019
20,6,2018-19,Sukkur,Larkana,58.8,2019
26,6,2018-19,Sukkur,Larkana,199.92,2019
21,6,2018-19,Sukkur,Ghotki,176.4,2019
14,6,2018-19,Sukkur,Ghotki,588,2019
12,6,2018-19,Sukkur,Ghotki,117.6,2019
24,6,2018-19,Sukkur,Sukkur,117.6,2019
24,6,2018-19,Sukkur,Sukkur,58.8,2019
14,6,2018-19,Sukkur,Sukkur,70.56,2019
10,6,2018-19,Sukkur,Sukkur,117.6,2019
10,6,2018-19,Sukkur,Sukkur,117.6,2019
19,6,2018-19,Sukkur,Sukkur,117.6,2019
24,6,2018-19,Sukkur,Ghotki,1822.8,2019
19,6,2018-19,Sukkur,Ghotki,1411.2,2019
12,6,2018-19,Sukkur,Ghotki,1176,2019
18,6,2018-19,Sukkur,Larkana,588,2019
24,6,2018-19,Sukkur,Larkana,882,2019
25,6,2018-19,Sukkur,Larkana,470.4,2019
21,6,2018-19,Hyderabad,Tharparkar,1023.12,2019
21,6,2018-19,Hyderabad,Tharparkar,152.88,2019
17,6,2018-19,Hyderabad,Tharparkar,1716.96,2019
12,6,2018-19,Hyderabad,Tharparkar,1246.56,2019
25,6,2018-19,Hyderabad,Tharparkar,588,2019
12,6,2018-19,Sukkur,Nawab Shah,1764,2019
19,6,2018-19,Sukkur,Nawab Shah,1176,2019
26,6,2018-19,Hyderabad,Shahdadpur,940.8,2019
20,6,2018-19,Hyderabad,Shahdadpur,823.2,2019
24,6,2018-19,Hyderabad,Shahdadpur,823.2,2019
18,6,2018-19,Hyderabad,Shahdadpur,1176,2019
18,6,2018-19,Hyderabad,Shahdadpur,282.24,2019
29,6,2018-19,Hyderabad,Shahdadpur,1470,2019
11,6,2018-19,Sukkur,Nawab Shah,811.44,2019
11,6,2018-19,Sukkur,Nawab Shah,11.76,2019
17,6,2018-19,Sukkur,Nawab Shah,670.32,2019
27,6,2018-19,Sukkur,Nawab Shah,235.2,2019
29,6,2018-19,Hyderabad,Shahdadpur,470.4,2019
19,6,2018-19,Karachi,Zone D-Khi,35.28,2019
28,6,2018-19,Hyderabad,Badin,352.8,2019
17,6,2018-19,Hyderabad,Badin,223.44,2019
29,6,2018-19,Hyderabad,Badin,588,2019
24,6,2018-19,Hyderabad,Badin,588,2019
21,6,2018-19,Hyderabad,Badin,470.4,2019
24,6,2018-19,Multan,Multan,11.76,2019
26,6,2018-19,Multan,Multan,11.76,2019
3,6,2018-19,Multan,Multan,23.52,2019
11,6,2018-19,Multan,Multan,11.76,2019
10,6,2018-19,Multan,Multan,23.52,2019
27,6,2018-19,Hyderabad,Badin,1093.68,2019
28,6,2018-19,Hyderabad,Badin,399.84,2019
28,6,2018-19,Hyderabad,Badin,305.76,2019
26,6,2018-19,Hyderabad,Shahdadpur,552.72,2019
13,6,2018-19,Hyderabad,Shahdadpur,117.6,2019
13,6,2018-19,Hyderabad,Shahdadpur,176.4,2019
13,6,2018-19,Hyderabad,Shahdadpur,294,2019
25,6,2018-19,Sukkur,Larkana,47.04,2019
10,6,2018-19,Sukkur,Larkana,117.6,2019
12,6,2018-19,Sukkur,Larkana,352.8,2019
19,6,2018-19,Sukkur,Larkana,176.4,2019
13,6,2018-19,Sukkur,Ghotki,470.4,2019
21,6,2018-19,Sukkur,Ghotki,352.8,2019
11,6,2018-19,Sukkur,Ghotki,470.4,2019
17,6,2018-19,Hyderabad,Badin,588,2019
29,6,2018-19,Hyderabad,Badin,352.8,2019
24,6,2018-19,Hyderabad,Badin,588,2019
25,6,2018-19,Hyderabad,Shahdadpur,482.16,2019
20,6,2018-19,Hyderabad,Shahdadpur,1328.88,2019
18,6,2018-19,Hyderabad,Shahdadpur,317.52,2019
28,6,2018-19,Hyderabad,Shahdadpur,223.44,2019
28,6,2018-19,Hyderabad,Shahdadpur,1152.48,2019
12,6,2018-19,Sukkur,Nawab Shah,352.8,2019
10,6,2018-19,Sukkur,Nawab Shah,235.2,2019
29,6,2018-19,Hyderabad,Tharparkar,352.8,2019
27,6,2018-19,Hyderabad,Badin,752.64,2019
28,6,2018-19,Hyderabad,Badin,705.6,2019
28,6,2018-19,Hyderabad,Badin,882,2019
25,6,2018-19,Hyderabad,Badin,987.84,2019
26,6,2018-19,Sukkur,Larkana,117.6,2019
20,6,2018-19,Sukkur,Larkana,82.32,2019
24,6,2018-19,Sukkur,Larkana,82.32,2019
24,6,2018-19,Sukkur,Larkana,11.76,2019
10,6,2018-19,Sukkur,Larkana,117.6,2019
14,6,2018-19,Sukkur,Larkana,58.8,2019
29,6,2018-19,Hyderabad,Badin,588,2019
21,6,2018-19,Hyderabad,Hyderabad,235.2,2019
17,6,2018-19,Hyderabad,Hyderabad,176.4,2019
10,6,2018-19,Hyderabad,Hyderabad,235.2,2019
3,6,2018-19,Karachi,Zone A-Khi,117.6,2019
11,6,2018-19,Karachi,Zone A-Khi,117.6,2019
21,6,2018-19,Karachi,Zone A-Khi,176.4,2019
20,6,2018-19,Hyderabad,Mirpur Khas,588,2019
11,6,2018-19,Hyderabad,Mirpur Khas,94.08,2019
24,6,2018-19,Hyderabad,Mirpur Khas,999.6,2019
18,6,2018-19,Hyderabad,Mirpur Khas,235.2,2019
17,6,2018-19,Hyderabad,Mirpur Khas,470.4,2019
13,6,2018-19,Hyderabad,Mirpur Khas,352.8,2019
13,6,2018-19,Sukkur,Jacobabad,376.32,2019
21,6,2018-19,Sukkur,Jacobabad,235.2,2019
27,6,2018-19,Sukkur,Jacobabad,117.6,2019
21,6,2018-19,Sukkur,Jacobabad,70.56,2019
10,6,2018-19,Sukkur,Jacobabad,58.8,2019
24,6,2018-19,Hyderabad,Badin,470.4,2019
29,6,2018-19,Hyderabad,Badin,1176,2019
21,6,2018-19,Hyderabad,Badin,235.2,2019
10,6,2018-19,Sukkur,Nawab Shah,940.8,2019
13,6,2018-19,Sukkur,Nawab Shah,235.2,2019
13,6,2018-19,Sukkur,Nawab Shah,493.92,2019
17,6,2018-19,Sukkur,Nawab Shah,294,2019
19,6,2018-19,Sukkur,Nawab Shah,376.32,2019
17,6,2018-19,Sukkur,Nawab Shah,588,2019
20,6,2018-19,Sukkur,Nawab Shah,341.04,2019
19,6,2018-19,Sukkur,Nawab Shah,235.2,2019
3,6,2018-19,Hyderabad,Hyderabad,317.52,2019
3,6,2018-19,Hyderabad,Hyderabad,70.56,2019
20,6,2018-19,Hyderabad,Hyderabad,282.24,2019
20,6,2018-19,Hyderabad,Hyderabad,117.6,2019
20,6,2018-19,Hyderabad,Hyderabad,341.04,2019
14,6,2018-19,Hyderabad,Hyderabad,423.36,2019
14,6,2018-19,Hyderabad,Hyderabad,188.16,2019
21,6,2018-19,Hyderabad,Hyderabad,740.88,2019
12,6,2018-19,Hyderabad,Hyderabad,740.88,2019
10,6,2018-19,Sukkur,Nawab Shah,164.64,2019
17,6,2018-19,Sukkur,Nawab Shah,235.2,2019
21,6,2018-19,Sukkur,Nawab Shah,517.44,2019
26,6,2018-19,Sukkur,Nawab Shah,117.6,2019
19,6,2018-19,Sukkur,Nawab Shah,352.8,2019
14,6,2018-19,Sukkur,Nawab Shah,658.56,2019
14,6,2018-19,Sukkur,Nawab Shah,517.44,2019
12,6,2018-19,Sukkur,Nawab Shah,352.8,2019
28,6,2018-19,Hyderabad,Badin,482.16,2019
17,6,2018-19,Hyderabad,Badin,411.6,2019
24,6,2018-19,Hyderabad,Badin,482.16,2019
12,6,2018-19,Hyderabad,Tharparkar,176.4,2019
19,6,2018-19,Karachi,Zone A-Khi,235.2,2019
21,6,2018-19,Karachi,Zone A-Khi,235.2,2019
25,6,2018-19,Karachi,Zone A-Khi,376.32,2019
25,6,2018-19,Karachi,Zone A-Khi,446.88,2019
21,6,2018-19,Karachi,Zone A-Khi,411.6,2019
18,6,2018-19,Karachi,Zone A-Khi,588,2019
10,6,2018-19,Sukkur,Sukkur,729.12,2019
19,6,2018-19,Sukkur,Sukkur,752.64,2019
24,6,2018-19,Sukkur,Sukkur,635.04,2019
17,6,2018-19,Sukkur,Sukkur,823.2,2019
19,6,2018-19,Sukkur,Ghotki,1176,2019
24,6,2018-19,Sukkur,Ghotki,823.2,2019
24,6,2018-19,Sukkur,Ghotki,1176,2019
13,6,2018-19,Sukkur,Ghotki,588,2019
21,6,2018-19,Sukkur,Ghotki,235.2,2019
17,6,2018-19,Sukkur,Ghotki,823.2,2019
12,6,2018-19,Sukkur,Ghotki,1470,2019
20,6,2018-19,Sukkur,Jacobabad,235.2,2019
14,6,2018-19,Sukkur,Jacobabad,176.4,2019
14,6,2018-19,Sukkur,Jacobabad,294,2019
12,6,2018-19,Sukkur,Jacobabad,470.4,2019
10,6,2018-19,Sukkur,Jacobabad,141.12,2019
19,6,2018-19,Sukkur,Jacobabad,199.92,2019
19,6,2018-19,Sukkur,Jacobabad,152.88,2019
3,6,2018-19,Sukkur,Jacobabad,352.8,2019
27,6,2018-19,Sukkur,Jacobabad,305.76,2019
27,6,2018-19,Sukkur,Jacobabad,47.04,2019
26,6,2018-19,Hyderabad,Shahdadpur,246.96,2019
20,6,2018-19,Hyderabad,Shahdadpur,364.56,2019
20,6,2018-19,Hyderabad,Shahdadpur,258.72,2019
12,6,2018-19,Hyderabad,Shahdadpur,129.36,2019
14,6,2018-19,Hyderabad,Shahdadpur,223.44,2019
24,6,2018-19,Sukkur,Sukkur,117.6,2019
12,6,2018-19,Sukkur,Sukkur,235.2,2019
24,6,2018-19,Sukkur,Larkana,235.2,2019
21,6,2018-19,Sukkur,Larkana,458.64,2019
13,6,2018-19,Sukkur,Larkana,235.2,2019
13,6,2018-19,Sukkur,Larkana,352.8,2019
26,6,2018-19,Sukkur,Larkana,411.6,2019
19,6,2018-19,Sukkur,Larkana,235.2,2019
11,6,2018-19,Hyderabad,Shahdadpur,270.48,2019
12,6,2018-19,Hyderabad,Shahdadpur,341.04,2019
14,6,2018-19,Hyderabad,Shahdadpur,317.52,2019
18,6,2018-19,Hyderabad,Shahdadpur,294,2019
25,6,2018-19,Hyderabad,Shahdadpur,588,2019
20,6,2018-19,Hyderabad,Shahdadpur,470.4,2019
24,6,2018-19,Hyderabad,Shahdadpur,705.6,2019
11,6,2018-19,Hyderabad,Shahdadpur,446.88,2019
21,6,2018-19,Hyderabad,Shahdadpur,470.4,2019
12,6,2018-19,Hyderabad,Shahdadpur,352.8,2019
25,6,2018-19,Hyderabad,Shahdadpur,117.6,2019
28,6,2018-19,Hyderabad,Mirpur Khas,611.52,2019
